idade,genero,altura,peso,is_alto,imc,imc_classification,metabolic_rate
42,M,1.928,117,True,31.475439472460877,2,4227.743
28,M,1.798,89,False,27.530280214946526,1,6970.91
47,M,1.848,129,False,37.773373812334846,3,4059.762
41,M,1.816,87,False,26.38077587377981,1,4265.577
61,F,1.843,72,False,21.19736245929444,0,1954.429
47,M,1.883,87,False,24.536838961341505,0,3382.409
31,M,1.898,75,False,20.81943058024586,0,5373.872
38,M,1.754,83,False,26.978569264713723,1,4646.876
63,M,1.801,73,False,22.505850750446804,0,2766.167
38,F,1.852,94,False,27.406014862223547,1,4263.933
66,M,1.821,114,False,34.37834453795958,2,2671.095
39,F,1.692,65,False,22.704536436240076,0,3565.731
57,F,1.702,94,False,32.44955475068386,2,2374.779
66,M,1.817,68,False,20.596767095089522,0,2597.938
39,M,1.833,121,False,36.01309448020456,3,3619.128
67,M,1.884,127,False,35.780130814412125,3,2480.168
21,F,1.858,98,False,28.38799083705177,1,7357.476
42,F,1.845,115,False,33.783535667334995,2,3890.039
37,F,1.83,103,False,30.756367762548894,2,3653.485
40,F,1.863,89,False,25.6427322014228,1,3933.175
50,F,1.754,78,False,25.353354248767115,1,2549.08
24,F,1.883,116,False,32.715785281788676,2,5801.271
27,M,1.902,96,True,26.536901219702326,1,5053.934
62,M,1.822,123,False,37.05171938051935,3,3054.241
34,F,1.947,135,True,35.61245106255683,3,4546.43
56,F,1.968,85,True,21.946675259435523,0,2517.326
33,M,1.736,96,False,31.854573254900295,2,5705.489
47,M,1.795,97,False,30.105290927289516,2,3487.115
29,M,1.881,123,False,34.76382222290054,2,6824.107
25,M,1.799,107,False,33.06141606061795,2,5726.141
65,M,1.93,109,True,29.26253053773256,1,3066.047
39,F,1.808,107,False,32.73308403163912,2,3906.149
23,F,1.825,90,False,27.021955338712704,1,6047.887
65,F,1.861,128,False,36.95874566637051,3,2113.134
22,M,1.82,69,False,20.830817534114235,0,7024.294
50,F,1.686,62,False,21.81104877372655,0,2880.003
69,F,1.757,88,False,28.50618827235979,1,1823.172
39,M,1.807,75,False,22.96915181659959,0,3294.357
62,F,1.898,103,False,28.592017996870982,1,2632.095
44,M,1.823,66,False,19.85960463138016,0,3935.598
44,F,1.896,98,False,27.261478751624562,1,3233.294
31,F,1.909,88,True,24.147424416503554,0,4581.589
67,F,1.787,77,False,24.112465549706286,0,2547.354
39,M,1.833,94,False,27.977114720158912,1,4216.964
60,F,1.815,118,False,35.82026121470149,3,2242.135
62,F,1.821,106,False,31.965829131786972,2,2186.923
47,M,1.83,76,False,22.694018931589476,0,3344.655
50,F,1.746,92,False,30.17861805547355,2,2585.697
28,M,1.756,119,False,38.592057949055885,3,5967.393
28,M,1.739,89,False,29.430039340357077,1,5464.765
58,M,1.976,103,True,26.37930469275025,1,2568.646
28,M,1.621,110,False,41.86264409788095,4,4660.002
52,M,1.759,71,False,22.947039848019497,0,3304.054
55,M,1.838,112,False,33.15331870640486,2,2715.74
57,F,1.871,86,False,24.566929313802817,0,2629.815
41,F,1.856,121,False,35.12605900713436,3,3910.006
62,F,1.69,64,False,22.40817898532965,0,2209.145
68,F,1.808,126,False,38.545500822304014,3,2068.126
20,M,1.774,110,False,34.95308025608533,3,8225.937
33,M,1.787,82,False,25.67821006592098,1,5054.921
36,F,1.901,118,True,32.652600406054454,2,4030.069
43,M,1.864,126,False,36.26425242682679,3,3526.361
68,M,1.942,77,True,20.417016230732436,0,2591.806
28,M,1.872,126,False,35.95496383957922,3,6710.464
29,M,1.838,89,False,26.345047900625293,1,6474.674
37,F,1.75,63,False,20.571428571428573,0,3551.662
28,M,1.825,73,False,21.91780821917808,0,6302.386
32,M,1.769,117,False,37.38782454309362,3,5305.66
62,F,1.88,130,False,36.781349026708924,3,2356.574
53,F,1.893,126,False,35.16165571213655,3,2788.373
23,M,1.781,91,False,28.68887732226216,1,7272.085
62,M,1.686,116,False,40.80776867342387,4,2489.01
50,M,1.901,95,True,26.288110496399774,1,3499.066
50,M,1.87,75,False,21.447567845806283,0,3702.483
46,F,1.861,89,False,25.69787784614825,1,2855.036
60,F,1.88,131,False,37.064282480760525,3,2091.268
44,M,1.859,106,False,30.672352433431595,2,3621.865
43,M,1.742,83,False,27.35154045193972,1,3652.192
31,M,1.834,105,False,31.21696204849867,2,5470.962
40,F,1.8,91,False,28.086419753086417,1,3531.208
36,F,1.863,70,False,20.168441057298832,0,3732.987
21,M,1.833,79,False,23.51268152013355,0,9479.441
47,M,1.878,69,False,19.564011745211925,0,3893.612
33,F,1.848,83,False,24.303798654448002,0,4147.375
28,F,1.908,117,True,32.13876033384756,2,5039.698
23,M,1.932,82,True,21.968459721632826,0,7623.754
24,F,1.842,99,False,29.178028414094577,1,6298.433
68,F,1.712,102,False,34.80107432963578,2,2206.917
32,F,1.898,104,False,28.869610404607595,1,5289.812
40,F,1.835,67,False,19.897690234540313,0,3785.044
33,F,1.812,88,False,26.80194338454941,1,3866.199
37,M,1.785,91,False,28.560443785357283,1,5074.682
28,F,1.805,86,False,26.396359757828748,1,4862.495
45,F,1.821,99,False,29.854878151385947,1,3095.174
61,M,1.901,102,True,28.225129164555547,1,2894.189
63,F,1.788,76,False,23.77270293129939,0,2039.653
46,F,1.811,111,False,33.84434224740458,2,3002.261
60,M,1.936,80,True,21.34417048015846,0,2750.153
40,F,1.706,88,False,30.236019620428007,2,3643.566
49,M,2.011,124,True,30.661792760404545,2,3315.833
63,F,1.747,104,False,34.07591524140328,2,2458.05
29,M,1.806,92,False,28.206703629712205,1,6071.651
51,M,1.752,110,False,35.83640874877505,3,3226.12
25,M,1.907,115,True,31.622518422866765,2,6559.629
45,F,1.742,85,False,28.01061371584188,1,3505.724
43,M,1.907,127,True,34.922259475687646,3,4809.195
60,F,1.791,73,False,22.757873990586972,0,2340.648
65,F,1.784,86,False,27.02145629310865,1,1913.446
33,M,1.707,102,False,35.005245639015605,3,4480.995
64,F,1.789,118,False,36.86899726638257,3,2138.93
45,F,1.788,84,False,26.27509271354143,1,2821.136
55,M,1.748,96,False,31.4187119375396,2,2905.033
26,M,1.904,69,True,19.033348633571077,0,6154.364
56,M,1.75,85,False,27.755102040816325,1,2769.689
55,F,1.773,84,False,26.72156038643194,1,2563.255
69,F,1.87,121,False,34.60207612456747,2,2012.643
21,F,1.905,73,True,20.11559578674713,0,6622.399
48,F,1.798,69,False,21.34370039136304,0,2813.406
39,M,1.75,89,False,29.06122448979592,1,3851.353
61,M,1.903,95,True,26.232883388758353,1,2701.821
59,M,1.795,74,False,22.96692297545798,0,3469.043
28,M,1.637,74,False,27.61432048807192,1,5063.151
50,M,1.777,123,False,38.95204433312675,3,3395.356
40,F,1.868,100,False,28.658024934774332,1,3253.402
54,F,1.735,68,False,22.589673529387337,0,2025.865
48,F,1.896,71,False,19.75066317719739,0,2806.01
37,M,1.939,73,True,19.41633435034142,0,4797.692
49,F,1.71,84,False,28.726787729557817,1,2481.221
32,F,1.792,117,False,36.434251434948976,3,3585.035
30,M,1.697,109,False,37.849732395447056,3,4981.135
44,F,1.843,89,False,26.202295262183405,1,3233.144
45,M,1.902,119,True,32.894700470256005,2,4169.81
39,M,1.962,121,True,31.433110859646224,2,4597.568
44,M,1.888,99,False,27.773538494685436,1,3637.241
29,F,1.79,89,False,27.776910832995224,1,5279.504
32,M,1.799,76,False,23.482874958943594,0,6166.217
51,M,1.775,81,False,25.70918468557826,1,3289.288
54,M,1.762,84,False,27.05624219717301,1,3436.722
44,M,1.785,114,False,35.77901748934868,3,4007.51
43,M,1.876,103,False,29.26655179781871,1,4799.049
48,F,1.834,79,False,23.487047636489475,0,2976.85
54,M,1.807,71,False,21.74413038638095,0,3357.789
68,F,1.804,95,False,29.191105255136407,1,2311.99
40,M,1.893,111,False,30.97574431783458,2,4389.424
31,F,1.783,114,False,35.85932951232256,3,4739.224
64,F,1.764,111,False,35.67186511792926,3,2138.167
67,M,1.97,126,True,32.4666958695148,2,2532.85
70,F,1.791,92,False,28.68115626210961,1,1691.515
26,F,1.799,118,False,36.46025322572821,3,5965.683
26,F,1.741,89,False,29.362461775188454,1,5944.011
40,F,1.745,73,False,23.9735305949869,0,3299.431
36,F,1.974,98,True,25.14964036014285,1,3864.87
66,F,1.775,84,False,26.661376710970046,1,2182.24
23,F,1.724,85,False,28.59857558906337,1,5993.472
64,F,1.673,98,False,35.01339262267817,3,1705.298
68,M,1.915,112,True,30.540804013934242,2,2966.086
52,M,1.72,75,False,25.351541373715524,1,2859.679
27,F,1.804,84,False,25.81108254138377,1,4980.25
37,M,1.725,97,False,32.598193656794784,2,4004.995
35,F,1.728,67,False,22.438164437585737,0,3406.399
50,M,1.8,107,False,33.02469135802469,2,2672.927
67,M,1.87,79,False,22.59143813091595,0,2615.544
60,F,1.778,115,False,36.377623775655714,3,2017.464
36,M,1.912,95,True,25.986502337143957,1,5208.936
48,F,1.8,78,False,24.074074074074073,0,2875.847
60,F,1.773,104,False,33.08383666891574,2,2241.62
36,M,1.783,98,False,30.826441159715884,2,4440.04
45,M,1.834,77,False,22.89243883556569,0,3947.905
29,M,1.928,124,True,33.35858542380469,2,6194.527
34,F,1.826,94,False,28.19202729468106,1,4667.525
50,M,1.748,72,False,23.564033953154702,0,2959.914
59,F,1.681,106,False,37.51201888623985,3,2633.125
68,M,1.9,77,True,21.329639889196677,0,2981.319
27,F,1.788,123,False,38.47424290197138,3,5680.878
68,F,1.964,100,True,25.924896611512313,1,2166.97
64,F,1.69,103,False,36.0631630545149,3,2209.54
59,F,1.787,92,False,28.809699098350364,1,2458.949
21,M,1.844,78,False,22.938909566584005,0,7514.039
34,F,1.85,114,False,33.30898466033601,2,3832.758
43,F,1.714,79,False,26.890907333252546,1,3015.686
47,M,1.954,116,True,30.381476099730865,2,3200.816
25,M,1.858,83,False,24.04289019872752,0,6363.553
59,F,1.843,81,False,23.847032766706246,0,2297.436
22,M,1.855,96,False,27.898663915548422,1,8065.61
35,F,1.942,124,True,32.87935081312756,2,4410.453
21,M,1.841,105,False,30.98002201646898,2,6702.788
29,F,1.864,71,False,20.4346184309897,0,5674.602
22,M,1.748,107,False,35.01877268038268,3,6352.274
30,M,1.933,108,True,28.904139688354494,1,4962.663
66,F,1.651,94,False,34.48527607114386,2,2049.993
44,F,1.831,88,False,26.24859025682158,1,3569.475
21,F,1.721,94,False,31.73701761843394,2,6356.889
28,M,1.841,90,False,26.55430458554484,1,6360.81
38,F,1.848,72,False,21.082813290605497,0,4005.496
68,F,1.799,116,False,35.8422828320718,3,2039.577
49,F,1.894,112,False,31.22180977220345,2,3077.305
20,F,1.758,103,False,33.327250301239516,2,6437.21
42,F,1.876,80,False,22.73130236723783,0,3356.233
59,M,1.734,102,False,33.92360404369361,2,2907.392
20,M,1.992,87,True,21.925049595974258,0,10320.488
30,M,1.789,106,False,33.11960771386909,2,5381.382
35,M,1.922,91,True,24.63398233499834,0,4625.562
48,M,1.863,77,False,22.185285163028713,0,4533.95
58,M,1.731,116,False,38.713626295362936,3,2828.484
66,M,1.75,69,False,22.53061224489796,0,2017.797
26,F,1.908,118,True,32.41345059311121,2,5339.63
57,F,1.796,71,False,22.01129954712526,0,1869.536
23,F,1.798,107,False,33.098202056171665,2,6113.881
55,F,1.758,70,False,22.64958758336666,0,2500.412
29,F,1.832,98,False,29.19948132186648,1,4871.828
43,F,1.809,77,False,23.529548376293093,0,3106.338
49,F,1.901,124,True,34.312902121616546,2,2958.769
70,F,1.847,92,False,26.968328922155038,1,2152.426
29,M,1.852,68,False,19.82562777267235,0,6464.346
63,F,1.623,93,False,35.305787985326454,3,1952.302
60,M,1.725,88,False,29.57361898760764,1,2732.266
26,F,1.856,121,False,35.12605900713436,3,5894.51
52,M,1.836,93,False,27.589103905905134,1,3653.071
39,M,1.722,86,False,29.002281063129196,1,3850.844
25,F,1.877,97,False,27.532344117970133,1,6780.149
41,F,1.764,115,False,36.95733773479157,3,3609.782
35,F,1.741,97,False,32.00178418194697,2,3815.766
35,F,1.912,112,True,30.636718544843404,2,4174.429
53,M,1.905,115,True,31.68895226679342,2,3379.379
42,F,1.853,126,False,36.69608275141403,3,3039.747
22,M,1.832,118,False,35.158559142655555,3,7077.039
41,F,1.742,118,False,38.88532257022755,3,2870.043
47,M,1.841,88,False,25.964208928088286,1,3811.61
38,M,1.786,77,False,24.13947475010941,0,4246.835
57,F,1.871,80,False,22.85295750121192,0,2617.176
61,M,1.815,118,False,35.82026121470149,3,2994.933
59,M,1.87,120,False,34.31610855329005,2,3197.315
40,M,1.771,103,False,32.839769662493254,2,3302.203
52,F,1.8,69,False,21.296296296296294,0,2587.214
22,F,1.846,86,False,25.236844854442094,1,5577.084
52,M,1.791,109,False,33.98093513662986,2,2975.103
27,M,1.723,77,False,25.937025575591438,1,4633.734
58,F,1.8,103,False,31.79012345679012,2,2595.147
30,F,1.792,98,False,30.517578124999996,2,3792.849
61,M,1.884,85,False,23.94733164744119,0,2555.026
47,F,1.698,115,False,39.88618217788267,3,2523.132
47,M,1.689,76,False,26.641231301623957,1,3633.547
48,F,1.835,122,False,36.23161505393907,3,2969.202
39,F,1.861,101,False,29.162760252370482,1,3438.128
62,F,1.917,75,True,20.408779693754013,0,2103.954
50,F,1.832,118,False,35.158559142655555,3,2914.792
36,F,1.683,106,False,37.4229167350694,3,2970.276
33,F,1.799,116,False,35.8422828320718,3,3824.328
55,M,1.728,100,False,33.48979766803841,2,3406.29
52,M,1.892,114,False,31.84656437028727,2,3686.198
40,M,1.929,129,True,34.667717985370224,2,3805.907
56,M,1.859,75,False,21.7021361557299,0,3457.107
53,M,1.864,72,False,20.72242995818674,0,3240.515
61,F,1.968,79,True,20.397498182298897,0,2669.108
37,M,1.876,123,False,34.94937738962817,3,4863.418
28,M,1.739,96,False,31.74476153566606,2,5617.581
37,F,1.779,75,False,23.697872973713373,0,3763.353
24,F,1.776,72,False,22.826880934989042,0,6375.745
31,M,1.834,94,False,27.946613643417855,1,6353.139
67,F,1.961,125,True,32.50534843003068,2,2311.19
21,F,1.72,109,False,36.84424012979989,3,5765.259
21,F,1.683,109,False,38.482055887948725,3,6133.975
40,F,1.769,110,False,35.150946151626485,3,4125.874
35,F,1.738,66,False,21.84964530742451,0,4096.464
55,F,1.799,109,False,33.679386454274365,2,2711.218
54,F,1.851,99,False,28.894977264906526,1,2703.699
39,F,1.674,102,False,36.398984254227635,3,3561.809
53,M,1.736,91,False,30.19548089787424,2,2927.817
53,M,1.733,91,False,30.300114308013644,2,3131.112
39,M,1.942,78,True,20.682172285677012,0,4164.102
31,M,1.728,115,False,38.513267318244175,3,4474.253
64,F,1.9,93,True,25.761772853185597,1,2059.312
70,F,1.877,105,False,29.803052911204784,1,2317.8
42,M,1.834,79,False,23.487047636489475,0,3522.272
52,M,1.919,93,True,25.254164153696298,1,4103.631
26,F,1.892,124,False,34.64012264838264,2,6104.017
70,F,1.949,84,True,22.11340438229759,0,2350.733
64,F,1.802,77,False,23.71270791733442,0,1881.786
23,M,1.875,84,False,23.893333333333334,0,7135.064
67,F,1.729,96,False,32.11302715122994,2,2045.892
69,M,1.747,94,False,30.79938492972989,2,2346.27
34,F,1.808,76,False,23.249667162659566,0,4638.709
30,F,1.876,112,False,31.823823314132966,2,4608.656
24,F,1.857,124,False,35.958194539052194,3,6509.73
33,F,1.824,78,False,23.44471375807941,0,4693.25
62,F,1.794,106,False,32.93525178067856,2,2272.176
69,M,1.83,102,False,30.457762250291136,2,2432.85
59,F,1.715,81,False,27.53954559749764,1,1901.022
28,M,1.702,97,False,33.48517883847164,2,5754.708
63,F,1.844,80,False,23.527086734957955,0,2449.517
51,F,1.842,119,False,35.07257960886116,3,2587.63
40,M,1.829,67,False,20.028452359635676,0,3703.537
44,F,1.878,104,False,29.487785818870147,1,3085.894
37,M,1.951,91,True,23.90709754437328,0,4751.343
30,M,1.804,119,False,36.56570026696034,3,5877.965
56,M,1.873,99,False,28.22017092301908,1,3123.179
50,F,1.753,111,False,36.120948555633916,3,2477.147
50,F,1.969,133,True,34.30521999060604,2,2365.554
60,M,1.8,85,False,26.234567901234566,1,3156.129
59,F,1.671,110,False,39.39488031298158,3,1855.89
37,F,1.87,113,False,32.31433555434813,2,3773.896
41,F,1.784,71,False,22.308411590822256,0,3301.655
36,F,1.71,68,False,23.25501863821347,0,2961.11
64,F,1.762,112,False,36.07498959623068,3,1783.879
42,F,1.705,89,False,30.6154917828364,2,2403.059
57,F,1.84,97,False,28.650756143667294,1,2694.16
47,F,1.786,118,False,36.99296130536247,3,2826.249
26,M,1.954,130,True,34.04820597383631,2,6808.148
53,M,1.741,69,False,22.76415575829217,0,3024.082
21,M,1.907,93,True,25.57299315936182,1,6880.954
63,M,1.881,125,False,35.329087624898925,3,2233.839
21,M,1.798,115,False,35.572833985605065,3,8083.232
41,F,1.797,109,False,33.75439620043175,2,3263.782
20,M,1.816,72,False,21.8323662403695,0,6821.595
53,F,1.83,105,False,31.353578787064404,2,2688.9
56,F,1.833,102,False,30.358145760172434,2,2568.574
30,F,1.801,75,False,23.122449401143975,0,4898.564
46,F,1.892,118,False,32.96398768152542,2,3289.57
33,M,1.897,88,False,24.453893157050402,0,5490.449
27,F,1.666,95,False,34.22737642475958,2,4657.719
36,F,1.841,89,False,26.259256756816566,1,4287.032
32,M,1.682,65,False,22.97530967182775,0,5173.689
59,F,1.85,100,False,29.218407596785973,1,2308.303
66,F,1.874,87,False,24.773084243293326,0,1670.14
26,F,1.815,70,False,21.249307500246644,0,4988.28
34,F,1.868,80,False,22.926419947819465,0,3725.1
60,F,1.799,103,False,31.825475273305134,2,2930.961
65,M,1.703,67,False,23.101783354234122,0,2140.214
34,M,1.888,74,False,20.760018672795177,0,5596.397
62,F,1.952,133,True,34.90535138403655,3,2029.47
55,F,1.81,72,False,21.97735111870822,0,2123.007
33,F,1.867,91,False,26.106746757958042,1,4792.254
49,F,1.816,74,False,22.43882085815754,0,2670.138
66,M,1.876,127,False,36.08594250799006,3,3225.962
55,F,1.915,100,True,27.268575012441286,1,3089.919
33,M,1.777,71,False,22.48451339554471,0,4744.976
23,M,1.911,119,True,32.585589885432896,2,6505.892
28,F,1.817,114,False,34.52987424765008,2,5329.828
52,F,1.905,127,True,34.99562554680665,3,2740.764
27,M,1.783,107,False,33.657440858057136,2,6740.941
34,M,1.846,70,False,20.541617904778448,0,5826.001
57,M,1.909,104,True,28.5378652195042,1,2907.126
48,M,1.718,84,False,28.459873611056526,1,3467.353
20,F,1.745,107,False,35.139284570734226,3,6261.075
57,M,1.863,104,False,29.964540999415405,2,3326.773
46,F,1.858,113,False,32.73309147537602,2,2799.329
33,F,1.855,78,False,22.66766443138309,0,4689.993
27,M,1.748,89,False,29.127764192094006,1,6164.943
26,F,1.874,95,False,27.051069001297307,1,4725.239
43,F,1.696,118,False,41.02327340690638,4,2620.32
35,F,1.807,66,False,20.21285359860764,0,3894.063
20,F,1.872,119,False,33.95746584849149,2,6725.82
61,F,1.773,70,False,22.267966988693285,0,1681.232
31,M,1.737,67,False,22.206246981856168,0,4268.666
60,M,1.892,89,False,24.862668675048834,0,2519.773
29,F,1.785,107,False,33.58206027509043,2,5012.525
61,F,1.656,98,False,35.735956498401364,3,2055.022
54,M,1.746,100,False,32.80284571247125,2,2676.69
53,M,1.889,118,False,33.068773801460125,2,3105.752
28,F,1.871,82,False,23.42428143874222,0,5595.997
68,F,1.793,103,False,32.03882981751243,2,2321.001
41,F,1.818,105,False,31.768853453002063,2,2896.536
56,M,1.85,108,False,31.55588020452885,2,2838.134
31,F,1.923,108,True,29.205536396182833,1,4954.472
55,F,1.822,79,False,23.797445780983974,0,2451.021
61,F,1.78,119,False,37.558389092286326,3,2510.497
51,F,1.777,123,False,38.95204433312675,3,2373.17
36,F,1.844,110,False,32.34974426056719,2,3733.988
21,F,1.752,90,False,29.320698067179585,1,6520.235
50,M,1.803,98,False,30.146342033629168,2,3309.579
39,M,1.745,69,False,22.6599124801931,0,3962.202
57,M,1.873,91,False,25.939753070653904,1,3092.06
24,M,1.89,131,False,36.67310545617424,3,7718.043
27,M,1.917,105,True,28.57229157125562,1,6170.45
35,F,1.69,93,False,32.561885088057146,2,3651.209
51,F,1.791,123,False,38.345458915646546,3,2355.159
22,M,1.752,116,False,37.791121953253686,3,6654.735
28,F,1.763,98,False,31.529817072366402,2,4388.123
55,M,1.927,87,True,23.429111721584594,0,3236.182
52,F,1.853,74,False,21.55166764765586,0,2698.701
25,M,1.859,122,False,35.302141479987306,3,7605.976
51,M,1.759,118,False,38.137333831919726,3,2891.673
37,F,1.797,95,False,29.41896916551391,1,3492.86
23,M,1.851,73,False,21.306397377153296,0,6926.995
63,F,1.834,104,False,30.919657648036775,2,2854.673
65,M,1.837,89,False,26.373738394443855,1,2851.537
47,F,1.762,73,False,23.513162861828924,0,2622.192
54,M,1.862,125,False,36.05376799371452,3,2875.627
70,M,1.71,75,False,25.64891761567662,1,1960.139
53,F,1.885,113,False,31.802095279640326,2,2902.743
53,F,1.78,90,False,28.40550435551067,1,3030.211
68,F,1.881,121,False,34.198556820902155,2,2215.626
56,F,1.768,106,False,33.91105833213898,2,2374.232
52,F,1.802,72,False,22.172921688936082,0,2403.152
35,M,1.784,91,False,28.59247119387078,1,5206.121
57,F,1.85,83,False,24.251278305332356,0,2390.608
56,M,1.939,117,True,31.11933039712255,2,3448.028
63,F,1.86,101,False,29.194126488611396,1,2649.136
36,M,1.755,83,False,26.947833215639488,1,4036.907
42,F,1.907,90,True,24.7480578961566,0,3953.751
30,M,1.812,72,False,21.92886276917679,0,5652.143
70,F,1.779,77,False,24.3298162530124,0,2020.161
53,M,1.781,107,False,33.733075532769796,2,3396.185
44,F,1.796,102,False,31.621866955025023,2,2520.451
67,M,1.844,89,False,26.173883992640725,1,2709.97
38,F,1.782,115,False,36.21449562339947,3,3683.403
27,F,1.784,94,False,29.535080134328055,1,5503.344
23,M,1.789,113,False,35.30675161950195,3,7313.559
25,F,1.805,113,False,34.683588984123816,2,5265.389
43,M,1.703,110,False,37.92830102933961,3,3485.602
39,M,1.859,121,False,35.01277966457757,3,4234.96
22,M,1.797,106,False,32.82537612152078,2,7986.876
60,M,1.864,115,False,33.09832562765938,2,3317.795
42,F,1.898,118,False,32.755904112920156,2,2933.698
38,F,1.89,79,False,22.11584222166233,0,3450.478
20,F,1.851,86,False,25.100687321029913,1,6699.958
22,F,1.782,70,False,22.04360603163446,0,4982.44
42,F,1.889,80,False,22.419507662006865,0,3051.52
20,F,1.743,109,False,35.87828899402214,3,6246.564
66,M,1.847,126,False,36.93488526295147,3,2625.004
24,F,1.83,108,False,32.249395323837675,2,6020.615
47,F,1.804,119,False,36.56570026696034,3,2707.349
67,M,1.836,86,False,25.512504687181092,1,3036.96
24,M,1.927,125,True,33.662516841357174,2,7066.701
38,M,1.671,79,False,28.292686770232223,1,4219.628
63,F,1.907,127,True,34.922259475687646,3,2364.454
32,M,1.817,115,False,34.832767881401395,2,5464.137
49,F,1.732,120,False,40.002346804345855,4,2983.884
27,M,1.807,116,False,35.5256214763407,3,6116.801
36,F,1.862,92,False,26.53557324337389,1,4313.606
44,F,1.887,75,False,21.062865914638103,0,3546.312
31,M,1.808,119,False,36.40408410995379,3,5713.513
65,M,1.891,105,False,29.36339324490944,1,2742.193
48,M,1.753,114,False,37.097190408488885,3,2993.585
62,M,1.759,86,False,27.795006013094035,1,2380.946
20,F,1.804,67,False,20.58741107467515,0,5701.697
21,M,1.878,71,False,20.131084549420965,0,9107.027
67,M,1.854,109,False,31.710788301104696,2,2564.971
53,F,1.964,78,True,20.221419356979606,0,3161.254
52,F,1.788,110,False,34.407859505828064,2,2304.617
20,M,1.948,98,True,25.82546622872298,1,8997.676
29,F,1.699,94,False,32.56425117291929,2,4217.501
37,M,1.784,113,False,35.50493675722415,3,4057.414
41,F,1.874,84,False,23.918839959041833,0,3210.394
50,F,1.802,90,False,27.716152111170103,1,3543.873
21,M,1.672,102,False,36.48611524461437,3,7964.34
42,M,1.845,124,False,36.42746454564817,3,3798.656
22,M,1.652,76,False,27.84796768463203,1,6143.616
65,M,1.801,103,False,31.754830510904394,2,2413.792
63,F,1.874,128,False,36.447756128063745,3,2663.815
43,F,1.86,108,False,31.217481789802285,2,3092.373
44,F,1.829,121,False,36.170787097252486,3,2815.759
60,M,1.802,122,False,37.57078397291947,3,2450.468
32,F,1.738,117,False,38.73346213588891,3,4604.43
29,M,1.766,109,False,34.949832561444374,3,5067.29
25,M,1.879,103,False,29.17317280346543,1,7826.345
24,M,1.823,72,False,21.665023234232905,0,7108.843
69,M,1.672,73,False,26.112611890753417,1,2428.027
58,F,1.912,85,True,23.251081038497226,0,2881.255
35,F,1.833,68,False,20.238763840114956,0,3772.479
62,M,1.778,70,False,22.14290142866,0,2846.397
40,F,1.705,78,False,26.831554596193698,1,3264.303
61,F,1.896,74,False,20.585198241022628,0,2461.384
59,F,1.727,72,False,24.140586730254757,0,2786.136
24,M,1.773,67,False,21.313625546320715,0,6779.287
52,F,1.853,93,False,27.085203935567502,1,3003.674
22,M,1.634,104,False,38.95195276626282,3,8109.582
34,F,1.805,115,False,35.29745781570123,3,3839.618
29,F,1.809,121,False,36.97500459131772,3,4367.998
20,M,1.716,105,False,35.6578153780951,3,7788.557
29,F,1.903,84,True,23.195391627954756,0,4566.469
35,M,1.897,114,False,31.67890704436075,2,4769.858
50,F,1.682,104,False,36.7604954749244,3,2470.713
63,M,1.803,98,False,30.146342033629168,2,2587.741
47,M,1.897,120,False,33.34621794143237,2,3361.623
56,F,1.875,72,False,20.48,0,2637.875
46,F,1.818,102,False,30.861171925773434,2,2899.651
30,F,1.851,97,False,28.31124035046397,1,4599.195
40,F,1.874,119,False,33.88502327530926,2,3829.662
56,F,1.78,72,False,22.724403484408533,0,2515.877
57,M,1.817,79,False,23.928597066354,0,3277.444
53,F,1.859,102,False,29.514905171792666,1,3032.312
41,M,1.913,130,True,35.523308892385955,3,4139.552
29,F,1.773,69,False,21.949853174569093,0,4769.293
23,M,1.854,114,False,33.16541161766913,2,7686.202
63,F,1.835,79,False,23.46145564968186,0,2105.337
24,F,2.052,81,True,19.236688211757464,0,5808.21
42,F,1.785,88,False,27.618890693532315,1,3515.095
35,F,1.887,105,False,29.488012280493344,1,4621.526
38,F,1.884,121,False,34.08973093341628,2,3501.068
34,F,1.737,100,False,33.14365221172562,2,4021.651
70,F,1.826,96,False,28.791857662652998,1,1876.676
44,M,1.815,83,False,25.195607464578163,1,3587.063
31,F,1.887,87,False,24.432924460980196,0,4500.946
52,F,1.941,121,True,32.116950291189255,2,3083.574
61,M,1.782,71,False,22.358514689229242,0,2813.592
27,F,1.777,73,False,23.117879970067097,0,5517.056
22,F,1.819,110,False,33.24507270244059,2,6407.746
63,F,1.943,133,True,35.229464334670375,3,2043.741
58,M,1.749,70,False,22.883287713864753,0,3129.03
57,F,1.861,106,False,30.606461254963083,2,2735.721
24,M,1.718,76,False,25.74940945762257,1,5146.767
65,M,1.718,63,False,21.344905208292392,0,2370.077
58,M,1.792,115,False,35.811443718112244,3,2817.514
66,M,1.767,94,False,30.106117659191703,2,2615.079
67,F,1.808,67,False,20.496417103923562,0,2254.823
51,F,1.802,120,False,36.95486948156014,3,2850.17
42,F,1.793,97,False,30.172490216492285,2,3258.386
38,F,1.82,111,False,33.510445598357684,2,3208.871
46,F,1.805,91,False,27.931031836772277,1,3653.96
40,M,1.747,74,False,24.246324306383105,0,4661.741
53,F,2.006,104,True,25.844699202492233,1,3230.869
21,M,1.786,82,False,25.706973110506123,1,9034.528
28,M,1.798,83,False,25.67430626787148,1,5328.511
50,F,1.765,102,False,32.74241828439359,2,2908.228
51,F,1.87,73,False,20.875632703251448,0,3045.807
29,M,1.888,93,False,26.090293737431775,1,4879.895
